-0.028305, -0.89299
-0.043010, -0.80754
-0.10003, -0.71299
-0.10066, -0.62740
-0.073317, -0.51303
-0.017535, -0.43642
0.052192, -0.34066
0.10770, -0.22601
0.26200, -0.13895
0.35989, -0.042926
0.55630, 0.063550
0.68236, 0.15985
0.79434, 0.25601
0.87815, 0.35190
0.87732, 0.46601
0.82050, 0.53204
0.70708, 0.63557
0.57977, 0.71044
0.46676, 0.75691
0.35361, 0.82241
0.18391, 0.91589
0.084984, 0.96250
