0.0000, -0.92527
-0.041958, -0.85830
-0.083916, -0.76281
-0.055944, -0.64895
-0.055944, -0.56337
-0.041958, -0.46840
0.027972, -0.35495
0.11189, -0.28918
0.25175, -0.17639
0.37762, -0.072979
0.53147, 0.011147
0.68531, 0.10478
0.82517, 0.21757
0.88112, 0.30263
0.90909, 0.39746
0.86713, 0.48344
0.75524, 0.57961
0.60140, 0.66666
0.51748, 0.72451
0.41958, 0.77299
0.23776, 0.87933
0.11888, 0.92801
