-0.042392, -0.92093
-0.070976, -0.86373
-0.085960, -0.73980
-0.10074, -0.64447
-0.11551, -0.54914
-0.045783, -0.45381
-0.0041527, -0.36801
0.037340, -0.26314
0.16341, -0.16781
0.27532, -0.062948
0.45780, 0.022850
0.61197, 0.12771
0.73797, 0.23258
0.85002, 0.31838
0.89158, 0.41371
0.84857, 0.51857
0.76350, 0.59484
0.62204, 0.68064
0.50895, 0.73784
0.40994, 0.79504
0.21199, 0.89990
0.085026, 0.92850
