0.19147, 0.032383
0.33297, 0.080049
0.48865, 0.12771
0.60170, 0.18491
0.71490, 0.22305
0.88442, 0.31838
0.99706, 0.43278
0.98245, 0.48998
0.96785, 0.54717
0.95339, 0.58531
0.81071, 0.69971
0.59724, 0.79504
0.44080, 0.85224
0.34123, 0.89037
0.17067, 0.93803
